group,family,channel,sigma_psf_screen_px,d_rec_screen_px,symRes,sub_screen_px,symCellPx_screen_px,colCellPx_screen_px,colorBits,colorFmt,calibMode,denseN,winFrac,pilotSide_screen_px,frames,bitsPerCell,cellErrRate,bitErrRate,rsBlockFail,fileSuccess,meets,calibOverhead,netThroughput_bit_per_screenpx2,effectiveRate_MBps
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),四角,0,0.6666666666666666,,1,3,0.7563333333333333,0.4361111111111111,1,0,false,0,0.3333333333333333,2.592
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),四角,0,1,,1,3,0.7633333333333333,0.43922222222222224,1,0,false,0,0.3333333333333333,2.592
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),密集N=3,3,0.3333333333333333,,1,3,0.769,0.4431111111111111,1,0,false,0.11145833333333334,0.29618055555555556,2.3031
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),密集N=3,3,0.5,,1,3,0.76,0.43733333333333335,1,0,false,0.11145833333333334,0.29618055555555556,2.3031
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),密集N=3,3,0.6666666666666666,,1,3,0.7576666666666667,0.43822222222222224,1,0,false,0.11145833333333334,0.29618055555555556,2.3031
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),密集N=3,3,1,,1,3,0.761,0.4398888888888889,1,0,false,0.11145833333333334,0.29618055555555556,2.3031
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),密集N=4,4,0.3333333333333333,,1,3,0.7686666666666667,0.44277777777777777,1,0,false,0.0625,0.3125,2.43
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),密集N=4,4,0.5,,1,3,0.76,0.43733333333333335,1,0,false,0.0625,0.3125,2.43
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),密集N=4,4,0.6666666666666666,,1,3,0.7576666666666667,0.43822222222222224,1,0,false,0.0625,0.3125,2.43
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),密集N=4,4,1,,1,3,0.7616666666666667,0.44022222222222224,1,0,false,0.0625,0.3125,2.43
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),无,0,0.3333333333333333,,1,4,0.908,0.46291666666666664,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),无,0,0.5,,1,4,0.9053333333333333,0.46116666666666667,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),无,0,0.6666666666666666,,1,4,0.9063333333333333,0.4605,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),无,0,1,,1,4,0.908,0.46225,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),四角,0,0.3333333333333333,,1,4,0.8736666666666667,0.4648333333333333,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),四角,0,0.5,,1,4,0.8663333333333333,0.462,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),四角,0,0.6666666666666666,,1,4,0.868,0.4638333333333333,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),四角,0,1,,1,4,0.8703333333333333,0.4646666666666667,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),密集N=3,3,0.3333333333333333,,1,4,0.8753333333333333,0.46775,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),密集N=3,3,0.5,,1,4,0.8696666666666667,0.4663333333333333,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),密集N=3,3,0.6666666666666666,,1,4,0.8706666666666667,0.46558333333333335,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),密集N=3,3,1,,1,4,0.871,0.4663333333333333,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),密集N=4,4,0.3333333333333333,,1,4,0.8753333333333333,0.46775,1,0,false,0.0625,0.4166666666666667,3.24
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),密集N=4,4,0.5,,1,4,0.8696666666666667,0.4663333333333333,1,0,false,0.0625,0.4166666666666667,3.24
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),密集N=4,4,0.6666666666666666,,1,4,0.8706666666666667,0.46558333333333335,1,0,false,0.0625,0.4166666666666667,3.24
B,纯颜色型,web_auto,2.777352,13,,,,3,4,4 bit (16色),密集N=4,4,1,,1,4,0.871,0.4663333333333333,1,0,false,0.0625,0.4166666666666667,3.24
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),无,0,0.3333333333333333,,1,5,0.9533333333333334,0.4772,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),无,0,0.5,,1,5,0.9523333333333334,0.47673333333333334,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),无,0,0.6666666666666666,,1,5,0.953,0.4768,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),无,0,1,,1,5,0.9533333333333334,0.47633333333333333,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),四角,0,0.3333333333333333,,1,5,0.9423333333333334,0.475,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),四角,0,0.5,,1,5,0.9416666666666667,0.4716666666666667,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),四角,0,0.6666666666666666,,1,5,0.9403333333333334,0.47226666666666667,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),四角,0,1,,1,5,0.9406666666666667,0.4726,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),密集N=3,3,0.3333333333333333,,1,5,0.9413333333333334,0.4723333333333333,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),密集N=3,3,0.5,,1,5,0.94,0.46953333333333336,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),密集N=3,3,0.6666666666666666,,1,5,0.9373333333333334,0.4684,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),密集N=3,3,1,,1,5,0.9376666666666666,0.4694,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),密集N=4,4,0.3333333333333333,,1,5,0.9413333333333334,0.47246666666666665,1,0,false,0.0625,0.5208333333333334,4.050000000000001
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),密集N=4,4,0.5,,1,5,0.94,0.4696,1,0,false,0.0625,0.5208333333333334,4.050000000000001
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),密集N=4,4,0.6666666666666666,,1,5,0.9373333333333334,0.46813333333333335,1,0,false,0.0625,0.5208333333333334,4.050000000000001
B,纯颜色型,web_auto,2.777352,13,,,,3,5,5 bit (32色),密集N=4,4,1,,1,5,0.9376666666666666,0.46953333333333336,1,0,false,0.0625,0.5208333333333334,4.050000000000001
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),无,0,0.3333333333333333,,1,1,0.49433333333333335,0.49433333333333335,1,0,false,0,0.04,0.31104
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),无,0,0.5,,1,1,0.49433333333333335,0.49433333333333335,1,0,false,0,0.04,0.31104
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),无,0,0.6666666666666666,,1,1,0.49433333333333335,0.49433333333333335,1,0,false,0,0.04,0.31104
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),无,0,1,,1,1,0.49433333333333335,0.49433333333333335,1,0,false,0,0.04,0.31104
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),四角,0,0.3333333333333333,,1,1,0.366,0.366,1,0,false,0,0.04,0.31104
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),四角,0,0.5,,1,1,0.37233333333333335,0.37233333333333335,1,0,false,0,0.04,0.31104
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),四角,0,0.6666666666666666,,1,1,0.37933333333333336,0.37933333333333336,1,0,false,0,0.04,0.31104
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),四角,0,1,,1,1,0.39966666666666667,0.39966666666666667,1,0,false,0,0.04,0.31104
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),密集N=3,3,0.3333333333333333,,1,1,0.369,0.369,1,0,false,0.1111111111111111,0.035555555555555556,0.27648
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),密集N=3,3,0.5,,1,1,0.37366666666666665,0.37366666666666665,1,0,false,0.1111111111111111,0.035555555555555556,0.27648
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),密集N=3,3,0.6666666666666666,,1,1,0.38333333333333336,0.38333333333333336,1,0,false,0.1111111111111111,0.035555555555555556,0.27648
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),密集N=3,3,1,,1,1,0.39566666666666667,0.39566666666666667,1,0,false,0.1111111111111111,0.035555555555555556,0.27648
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),密集N=4,4,0.3333333333333333,,1,1,0.369,0.369,1,0,false,0.0625,0.0375,0.2916
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),密集N=4,4,0.5,,1,1,0.37366666666666665,0.37366666666666665,1,0,false,0.0625,0.0375,0.2916
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),密集N=4,4,0.6666666666666666,,1,1,0.38333333333333336,0.38333333333333336,1,0,false,0.0625,0.0375,0.2916
B,纯颜色型,web_auto,2.777352,13,,,,5,1,1 bit (2色),密集N=4,4,1,,1,1,0.39566666666666667,0.39566666666666667,1,0,false,0.0625,0.0375,0.2916
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),无,0,0.3333333333333333,,1,2,0.427,0.30633333333333335,1,0,false,0,0.08,0.62208
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),无,0,0.5,,1,2,0.43133333333333335,0.31166666666666665,1,0,false,0,0.08,0.62208
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),无,0,0.6666666666666666,,1,2,0.443,0.31983333333333336,1,0,false,0,0.08,0.62208
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),无,0,1,,1,2,0.4786666666666667,0.3421666666666667,1,0,false,0,0.08,0.62208
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),四角,0,0.3333333333333333,,1,2,0.551,0.37,1,0,false,0,0.08,0.62208
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),四角,0,0.5,,1,2,0.5673333333333334,0.38133333333333336,1,0,false,0,0.08,0.62208
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),四角,0,0.6666666666666666,,1,2,0.5863333333333334,0.39416666666666667,1,0,false,0,0.08,0.62208
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),四角,0,1,,1,2,0.6203333333333333,0.41583333333333333,1,0,false,0,0.08,0.62208
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),密集N=3,3,0.3333333333333333,,1,2,0.5583333333333333,0.37516666666666665,1,0,false,0.1111111111111111,0.07111111111111111,0.55296
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),密集N=3,3,0.5,,1,2,0.5783333333333334,0.3883333333333333,1,0,false,0.1111111111111111,0.07111111111111111,0.55296
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),密集N=3,3,0.6666666666666666,,1,2,0.5983333333333334,0.4013333333333333,1,0,false,0.1111111111111111,0.07111111111111111,0.55296
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),密集N=3,3,1,,1,2,0.6343333333333333,0.4241666666666667,1,0,false,0.1111111111111111,0.07111111111111111,0.55296
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),密集N=4,4,0.3333333333333333,,1,2,0.558,0.375,1,0,false,0.0625,0.075,0.5832
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),密集N=4,4,0.5,,1,2,0.5783333333333334,0.3883333333333333,1,0,false,0.0625,0.075,0.5832
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),密集N=4,4,0.6666666666666666,,1,2,0.5986666666666667,0.4015,1,0,false,0.0625,0.075,0.5832
B,纯颜色型,web_auto,2.777352,13,,,,5,2,2 bit (4色),密集N=4,4,1,,1,2,0.6346666666666667,0.42433333333333334,1,0,false,0.0625,0.075,0.5832
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),无,0,0.3333333333333333,,1,3,0.77,0.42833333333333334,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),无,0,0.5,,1,3,0.7743333333333333,0.43033333333333335,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),无,0,0.6666666666666666,,1,3,0.778,0.4325555555555556,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),无,0,1,,1,3,0.789,0.43966666666666665,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),四角,0,0.3333333333333333,,1,3,0.5353333333333333,0.30566666666666664,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),四角,0,0.5,,1,3,0.539,0.30877777777777776,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),四角,0,0.6666666666666666,,1,3,0.5553333333333333,0.3191111111111111,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),四角,0,1,,1,3,0.5953333333333334,0.3408888888888889,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),密集N=3,3,0.3333333333333333,,1,3,0.5273333333333333,0.303,1,0,false,0.1111111111111111,0.10666666666666666,0.8294399999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),密集N=3,3,0.5,,1,3,0.533,0.30822222222222223,1,0,false,0.1111111111111111,0.10666666666666666,0.8294399999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),密集N=3,3,0.6666666666666666,,1,3,0.5506666666666666,0.31777777777777777,1,0,false,0.1111111111111111,0.10666666666666666,0.8294399999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),密集N=3,3,1,,1,3,0.588,0.3388888888888889,1,0,false,0.1111111111111111,0.10666666666666666,0.8294399999999998
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),密集N=4,4,0.3333333333333333,,1,3,0.5276666666666666,0.3032222222222222,1,0,false,0.0625,0.1125,0.8748
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),密集N=4,4,0.5,,1,3,0.533,0.30833333333333335,1,0,false,0.0625,0.1125,0.8748
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),密集N=4,4,0.6666666666666666,,1,3,0.5503333333333333,0.3174444444444444,1,0,false,0.0625,0.1125,0.8748
B,纯颜色型,web_auto,2.777352,13,,,,5,3,3 bit (8色),密集N=4,4,1,,1,3,0.5876666666666667,0.3388888888888889,1,0,false,0.0625,0.1125,0.8748
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),无,0,0.3333333333333333,,1,4,0.8753333333333333,0.435,1,0,false,0,0.16,1.24416
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),无,0,0.5,,1,4,0.8753333333333333,0.4339166666666667,1,0,false,0,0.16,1.24416
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),无,0,0.6666666666666666,,1,4,0.8773333333333333,0.43516666666666665,1,0,false,0,0.16,1.24416
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),无,0,1,,1,4,0.8836666666666667,0.44466666666666665,1,0,false,0,0.16,1.24416
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),四角,0,0.3333333333333333,,1,4,0.74,0.38675,1,0,false,0,0.16,1.24416
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),四角,0,0.5,,1,4,0.7516666666666667,0.39625,1,0,false,0,0.16,1.24416
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),四角,0,0.6666666666666666,,1,4,0.76,0.4023333333333333,1,0,false,0,0.16,1.24416
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),四角,0,1,,1,4,0.7863333333333333,0.419,1,0,false,0,0.16,1.24416
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),密集N=3,3,0.3333333333333333,,1,4,0.744,0.3903333333333333,1,0,false,0.1111111111111111,0.14222222222222222,1.10592
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),密集N=3,3,0.5,,1,4,0.7523333333333333,0.398,1,0,false,0.1111111111111111,0.14222222222222222,1.10592
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),密集N=3,3,0.6666666666666666,,1,4,0.7616666666666667,0.4065,1,0,false,0.1111111111111111,0.14222222222222222,1.10592
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),密集N=3,3,1,,1,4,0.7873333333333333,0.42183333333333334,1,0,false,0.1111111111111111,0.14222222222222222,1.10592
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),密集N=4,4,0.3333333333333333,,1,4,0.7443333333333333,0.3905,1,0,false,0.0625,0.15,1.1664
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),密集N=4,4,0.5,,1,4,0.7523333333333333,0.39791666666666664,1,0,false,0.0625,0.15,1.1664
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),密集N=4,4,0.6666666666666666,,1,4,0.7616666666666667,0.4065,1,0,false,0.0625,0.15,1.1664
B,纯颜色型,web_auto,2.777352,13,,,,5,4,4 bit (16色),密集N=4,4,1,,1,4,0.7873333333333333,0.42191666666666666,1,0,false,0.0625,0.15,1.1664
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),无,0,0.3333333333333333,,1,5,0.9443333333333334,0.4608,1,0,false,0,0.2,1.5552
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),无,0,0.5,,1,5,0.943,0.4590666666666667,1,0,false,0,0.2,1.5552
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),无,0,0.6666666666666666,,1,5,0.944,0.4618,1,0,false,0,0.2,1.5552
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),无,0,1,,1,5,0.948,0.4659333333333333,1,0,false,0,0.2,1.5552
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),四角,0,0.3333333333333333,,1,5,0.8666666666666667,0.3986,1,0,false,0,0.2,1.5552
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),四角,0,0.5,,1,5,0.867,0.4026,1,0,false,0,0.2,1.5552
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),四角,0,0.6666666666666666,,1,5,0.869,0.40653333333333336,1,0,false,0,0.2,1.5552
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),四角,0,1,,1,5,0.8873333333333333,0.4202666666666667,1,0,false,0,0.2,1.5552
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),密集N=3,3,0.3333333333333333,,1,5,0.869,0.4039333333333333,1,0,false,0.1111111111111111,0.17777777777777778,1.3824000000000003
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),密集N=3,3,0.5,,1,5,0.87,0.40486666666666665,1,0,false,0.1111111111111111,0.17777777777777778,1.3824000000000003
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),密集N=3,3,0.6666666666666666,,1,5,0.8713333333333333,0.40653333333333336,1,0,false,0.1111111111111111,0.17777777777777778,1.3824000000000003
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),密集N=3,3,1,,1,5,0.8843333333333333,0.41946666666666665,1,0,false,0.1111111111111111,0.17777777777777778,1.3824000000000003
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),密集N=4,4,0.3333333333333333,,1,5,0.869,0.4039333333333333,1,0,false,0.0625,0.1875,1.458
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),密集N=4,4,0.5,,1,5,0.87,0.4046666666666667,1,0,false,0.0625,0.1875,1.458
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),密集N=4,4,0.6666666666666666,,1,5,0.8706666666666667,0.40653333333333336,1,0,false,0.0625,0.1875,1.458
B,纯颜色型,web_auto,2.777352,13,,,,5,5,5 bit (32色),密集N=4,4,1,,1,5,0.8843333333333333,0.4196,1,0,false,0.0625,0.1875,1.458
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),无,0,0.3333333333333333,,1,1,0.49933333333333335,0.49933333333333335,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),无,0,0.5,,1,1,0.49933333333333335,0.49933333333333335,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),无,0,0.6666666666666666,,1,1,0.51,0.51,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),无,0,1,,1,1,0.51,0.51,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),四角,0,0.3333333333333333,,1,1,0.08633333333333333,0.08633333333333333,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),四角,0,0.5,,1,1,0.11633333333333333,0.11633333333333333,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),四角,0,0.6666666666666666,,1,1,0.14866666666666667,0.14866666666666667,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),四角,0,1,,1,1,0.25466666666666665,0.25466666666666665,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),密集N=3,3,0.3333333333333333,,1,1,0.06133333333333333,0.06133333333333333,1,0,false,0.1111111111111111,0.013888888888888888,0.10799999999999998
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),密集N=3,3,0.5,,1,1,0.11466666666666667,0.11466666666666667,1,0,false,0.1111111111111111,0.013888888888888888,0.10799999999999998
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),密集N=3,3,0.6666666666666666,,1,1,0.15,0.15,1,0,false,0.1111111111111111,0.013888888888888888,0.10799999999999998
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),密集N=3,3,1,,1,1,0.259,0.259,1,0,false,0.1111111111111111,0.013888888888888888,0.10799999999999998
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),密集N=4,4,0.3333333333333333,,1,1,0.061,0.061,1,0,false,0.06296296296296296,0.014641203703703703,0.11385
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),密集N=4,4,0.5,,1,1,0.115,0.115,1,0,false,0.06296296296296296,0.014641203703703703,0.11385
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),密集N=4,4,0.6666666666666666,,1,1,0.15,0.15,1,0,false,0.06296296296296296,0.014641203703703703,0.11385
B,纯颜色型,web_auto,2.777352,13,,,,8,1,1 bit (2色),密集N=4,4,1,,1,1,0.25933333333333336,0.25933333333333336,1,0,false,0.06296296296296296,0.014641203703703703,0.11385
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),无,0,0.3333333333333333,,1,2,0.293,0.2245,1,0,false,0,0.03125,0.243
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),无,0,0.5,,1,2,0.3016666666666667,0.23016666666666666,1,0,false,0,0.03125,0.243
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),无,0,0.6666666666666666,,1,2,0.305,0.23683333333333334,1,0,false,0,0.03125,0.243
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),无,0,1,,1,2,0.32966666666666666,0.25383333333333336,1,0,false,0,0.03125,0.243
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),四角,0,0.3333333333333333,,1,2,0.068,0.04533333333333334,0.9999999999900715,0,false,0,0.03125,0.243
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),四角,0,0.5,,1,2,0.111,0.0755,1,0,false,0,0.03125,0.243
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),四角,0,0.6666666666666666,,1,2,0.17966666666666667,0.1205,1,0,false,0,0.03125,0.243
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),四角,0,1,,1,2,0.37766666666666665,0.25533333333333336,1,0,false,0,0.03125,0.243
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),密集N=3,3,0.3333333333333333,,1,2,0.035,0.024,0.9993244994109325,0,false,0.1111111111111111,0.027777777777777776,0.21599999999999997
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),密集N=3,3,0.5,,1,2,0.07266666666666667,0.051,0.9999999999994695,0,false,0.1111111111111111,0.027777777777777776,0.21599999999999997
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),密集N=3,3,0.6666666666666666,,1,2,0.152,0.1,1,0,false,0.1111111111111111,0.027777777777777776,0.21599999999999997
B,纯颜色型,web_auto,2.777352,13,,,,8,2,2 bit (4色),密集N=3,3,1,,1,2,0.36333333333333334,0.24583333333333332,1,0,false,0.1111111111111111,0.027777777777777776,0.21599999999999997
