group,family,channel,sigma_psf_screen_px,d_rec_screen_px,colCellPx_screen_px,symRes,sub_screen_px,symCellPx_screen_px,colorBits,colorFmt,calibMode,denseN,winFrac,pilotSide_screen_px,bitsPerCell,samples,cellErrRate,rsBlockFail,fileSuccess,meets,calibOverhead,netThroughput_bit_per_screenpx2,effectiveRate_MBps
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.25,13,3,3000,0.045,0.9944501309083122,0,false,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,3,3,3000,0.017,0.06098149016147153,0.001204339389365372,false,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,5,3,3000,0.01633333333333333,0.043439082454864386,0.21953027988753132,false,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,8,3,3000,0.017,0.06098149016147153,0.001204339389365372,false,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,13,3,3000,0.01633333333333333,0.043439082454864386,0.21953027988753132,false,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.5,3,3,3000,0.0033333333333333335,0,1,true,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.5,5,3,3000,0.0036666666666666666,0,1,true,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.5,8,3,3000,0.0036666666666666666,0,1,true,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.5,13,3,3000,0.0036666666666666666,0,1,true,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,3,3,3000,0.0026666666666666666,0,1,true,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,5,3,3000,0.0026666666666666666,0,1,true,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,8,3,3000,0.0023333333333333335,0,1,true,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,13,3,3000,0.0026666666666666666,0,1,true,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,1,3,3,3000,0.086,0.9999999964714867,0,false,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,1,5,3,3000,0.08666666666666667,0.9999999972940197,0,false,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,1,8,3,3000,0.08933333333333333,0.9999999990727427,0,false,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=3,3,1,13,3,3000,0.09366666666666666,0.9999999998423754,0,false,0.11145833333333334,0.29618055555555556,2.3031
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.25,3,3,3000,0.04633333333333333,0.9962201625590855,0,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.25,5,3,3000,0.04633333333333333,0.9962201625590855,0,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.25,8,3,3000,0.045,0.9944501309083122,0,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.25,13,3,3000,0.045,0.9944501309083122,0,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,3,3,3000,0.017,0.06098149016147153,0.001204339389365372,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,5,3,3000,0.01633333333333333,0.043439082454864386,0.21953027988753132,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,8,3,3000,0.017,0.06098149016147153,0.001204339389365372,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,13,3,3000,0.01633333333333333,0.043439082454864386,0.21953027988753132,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.5,3,3,3000,0.0033333333333333335,0,1,true,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.5,5,3,3000,0.0036666666666666666,0,1,true,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.5,8,3,3000,0.0036666666666666666,0,1,true,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.5,13,3,3000,0.0036666666666666666,0,1,true,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.6666666666666666,3,3,3000,0.0026666666666666666,0,1,true,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.6666666666666666,5,3,3000,0.0026666666666666666,0,1,true,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.6666666666666666,8,3,3000,0.0023333333333333335,0,1,true,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,0.6666666666666666,13,3,3000,0.0026666666666666666,0,1,true,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,1,3,3,3000,0.086,0.9999999964714867,0,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,1,5,3,3000,0.08666666666666667,0.9999999972940197,0,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,1,8,3,3000,0.08933333333333333,0.9999999990727427,0,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,3,3 bit (8色),密集 N=4,4,1,13,3,3000,0.09366666666666666,0.9999999998423754,0,false,0.0625,0.3125,2.43
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),无,0,0.25,0,4,400,0.89,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),无,0,0.3333333333333333,0,4,400,0.89,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),无,0,0.5,0,4,400,0.8875,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),无,0,0.6666666666666666,0,4,400,0.8875,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),无,0,1,0,4,400,0.9025,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.25,3,4,400,0.235,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.25,5,4,400,0.2425,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.25,8,4,400,0.245,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.25,13,4,400,0.2425,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.3333333333333333,3,4,400,0.155,0.9999999999999973,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.3333333333333333,5,4,400,0.1475,0.9999999999999605,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.3333333333333333,8,4,400,0.1425,0.999999999999772,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.3333333333333333,13,4,400,0.145,0.9999999999999046,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.5,3,4,3000,0.06233333333333333,0.9970006185109133,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.5,5,4,3000,0.051,0.9679611842967257,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.5,8,4,3000,0.05,0.9612507413369566,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.5,13,4,3000,0.049666666666666665,0.9587473094482473,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.6666666666666666,3,4,3000,0.08166666666666667,0.9999732542095614,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.6666666666666666,5,4,3000,0.077,0.9999109031423046,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.6666666666666666,8,4,3000,0.083,0.9999811617180845,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,0.6666666666666666,13,4,3000,0.09,0.9999971432487686,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,1,3,4,400,0.35,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,1,5,4,400,0.355,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,1,8,4,400,0.3575,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),四角,0,1,13,4,400,0.365,1,0,false,0,0.4444444444444444,3.4559999999999995
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.25,3,4,400,0.235,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.25,5,4,400,0.2425,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.25,8,4,400,0.245,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.25,13,4,400,0.2425,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,3,4,400,0.155,0.9999999999999973,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,5,4,400,0.1475,0.9999999999999605,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,8,4,400,0.1425,0.999999999999772,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,13,4,400,0.145,0.9999999999999046,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.5,3,4,3000,0.06233333333333333,0.9970006185109133,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.5,5,4,3000,0.051,0.9679611842967257,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.5,8,4,3000,0.05,0.9612507413369566,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.5,13,4,3000,0.049666666666666665,0.9587473094482473,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,3,4,3000,0.08166666666666667,0.9999732542095614,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,5,4,3000,0.077,0.9999109031423046,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,8,4,3000,0.083,0.9999811617180845,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,13,4,3000,0.09,0.9999971432487686,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,1,3,4,400,0.35,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,1,5,4,400,0.355,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,1,8,4,400,0.3575,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=3,3,1,13,4,400,0.365,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.25,3,4,400,0.235,1,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.25,5,4,400,0.2425,1,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.25,8,4,400,0.245,1,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.25,13,4,400,0.2425,1,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.3333333333333333,3,4,400,0.155,0.9999999999999973,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.3333333333333333,5,4,400,0.1475,0.9999999999999605,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.3333333333333333,8,4,400,0.1425,0.999999999999772,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.3333333333333333,13,4,400,0.145,0.9999999999999046,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.5,3,4,3000,0.06233333333333333,0.9970006185109133,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.5,5,4,3000,0.051,0.9679611842967257,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.5,8,4,3000,0.05,0.9612507413369566,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.5,13,4,3000,0.049666666666666665,0.9587473094482473,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.6666666666666666,3,4,3000,0.08166666666666667,0.9999732542095614,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.6666666666666666,5,4,3000,0.077,0.9999109031423046,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.6666666666666666,8,4,3000,0.083,0.9999811617180845,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,0.6666666666666666,13,4,3000,0.09,0.9999971432487686,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,1,3,4,400,0.35,1,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,1,5,4,400,0.355,1,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,1,8,4,400,0.3575,1,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,4,4 bit (16色),密集 N=4,4,1,13,4,400,0.365,1,0,false,0.0625,0.4166666666666667,3.24
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),无,0,0.25,0,5,400,0.93,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),无,0,0.3333333333333333,0,5,400,0.93,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),无,0,0.5,0,5,400,0.9275,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),无,0,0.6666666666666666,0,5,400,0.9275,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),无,0,1,0,5,400,0.94,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.25,3,5,400,0.505,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.25,5,5,400,0.5,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.25,8,5,400,0.4925,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.25,13,5,400,0.5025,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.3333333333333333,3,5,400,0.4175,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.3333333333333333,5,5,400,0.39,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.3333333333333333,8,5,400,0.3775,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.3333333333333333,13,5,400,0.39,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.5,3,5,400,0.315,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.5,5,5,400,0.315,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.5,8,5,400,0.3075,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.5,13,5,400,0.3,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.6666666666666666,3,5,400,0.355,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.6666666666666666,5,5,400,0.3425,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.6666666666666666,8,5,400,0.3475,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,0.6666666666666666,13,5,400,0.3575,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,1,3,5,400,0.6,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,1,5,5,400,0.615,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,1,8,5,400,0.63,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),四角,0,1,13,5,400,0.6425,1,0,false,0,0.5555555555555556,4.32
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.25,3,5,400,0.505,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.25,5,5,400,0.5,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.25,8,5,400,0.4925,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.25,13,5,400,0.5025,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.3333333333333333,3,5,400,0.4175,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.3333333333333333,5,5,400,0.39,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.3333333333333333,8,5,400,0.3775,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.3333333333333333,13,5,400,0.39,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.5,3,5,400,0.315,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.5,5,5,400,0.315,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.5,8,5,400,0.3075,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.5,13,5,400,0.3,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.6666666666666666,3,5,400,0.355,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.6666666666666666,5,5,400,0.3425,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
P1-1,纯颜色型,native,0.520316,3,3,,,,5,5 bit (32色),密集 N=3,3,0.6666666666666666,8,5,400,0.3475,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
